artist_track,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"Route 94, Jess Glynne - My love",73.0,259934,0.0,0.814,0.622,8.0,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,4
"Robin Schulz, David Guetta - On repeat",73.0,190217,0.0,0.609,0.801,1.0,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4
"Calvin Harris, Charlie Puth, Shenseea - Obsessed",73.0,226497,1.0,0.733,0.74,1.0,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,4
"Sigala, Rita Ora - You for me",73.0,175435,0.0,0.733,0.886,2.0,-1.856,0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,4
Alice In Chains - Would?,73.0,206773,0.0,0.305,0.833,6.0,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4
"Alan Walker, Benjamin Ingrosso - Man on the moon",73.0,178625,0.0,0.668,0.816,4.0,-5.648,0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,4
"Calvin Harris, Alesso, Hurts - Under control",73.0,184280,0.0,0.544,0.915,8.0,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,4
Jvke - This is what falling in love feels like,73.0,120308,0.0,0.422,0.44,11.0,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,5
Travis Scott - No bystanders,73.0,218283,1.0,0.731,0.811,1.0,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,4
"Neiked, Anne-Marie, Latto - I just called",73.0,150560,0.0,0.626,0.849,7.0,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4
"Alan Walker, Trevor Daniel - Extremes",73.0,149508,1.0,0.618,0.678,8.0,-6.307,0,0.0646,0.00361,0.0,0.0693,0.394,122.212,4
The Wallflowers - One headlight,73.0,312626,0.0,0.701,0.539,2.0,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,4
Stone Temple Pilots - Interstate love song - 2019 remaster,73.0,194853,0.0,0.215,0.927,9.0,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,4
"Bob Sinclar, Fisher, Steve Edwards - World hold on - fisher rework",73.0,178304,0.0,0.771,0.883,1.0,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4
Shania Twain - Any man of mine,73.0,246760,0.0,0.592,0.725,8.0,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,4
Lauv - Paris in the rain,73.0,204712,0.0,0.426,0.408,3.0,-9.419,1,0.0524,0.771,7.88e-06,0.394,0.528,76.309,4
"Ellie Goulding - Still falling for you - from ""bridget jones's baby""",73.0,240867,0.0,0.473,0.518,1.0,-8.1,1,0.0405,0.553,1.26e-06,0.111,0.18,96.129,4
"Vishal Chandrashekhar, S.P. Charan - Inthandham "")",73.0,218808,0.0,0.652,0.37,4.0,-9.922,1,0.0604,0.661,0.0,0.109,0.662,99.894,4
"Porter Robinson, League Of Legends - Everything goes on",73.0,202821,0.0,0.55,0.648,7.0,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,4
"Whales, Fraxo, Lox Chatterbox - Dead to me - slow + reverb",73.0,267227,0.0,0.682,0.543,1.0,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,4
Alejandro Sanz - Amiga mía,73.0,290973,0.0,0.629,0.703,2.0,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,4
"Gracie Abrams - I miss you, i’m sorry",73.0,167538,0.0,0.445,0.455,7.0,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,5
Blondie - Call me,73.0,212600,0.0,0.56,0.825,2.0,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,4
Elvis Presley - Always on my mind,73.0,218440,0.0,0.358,0.387,7.0,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4
Lucky Daye - Over,73.0,207413,1.0,0.65,0.555,6.0,-5.971,0,0.0719,0.502,0.0,0.104,0.352,103.081,4
Nina Simone - Feeling good,73.0,174000,0.0,0.399,0.326,7.0,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4
Iggy Pop - The passenger,73.0,283360,0.0,0.498,0.889,0.0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,4
Elle King - Ex's & oh's,73.0,202173,0.0,0.612,0.921,7.0,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4
Ramones - Blitzkrieg bop - 2016 remaster,73.0,134466,0.0,0.385,0.783,9.0,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4
David Kushner - Mr. forgettable,73.0,187293,0.0,0.56,0.41,8.0,-9.227,0,0.0276,0.544,0.0,0.151,0.28,144.727,4
Fall Out Boy - My songs know what you did in the dark,73.0,186826,0.0,0.558,0.924,9.0,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,4
Slayer - Delusions of saviour,73.0,115413,0.0,0.223,0.805,8.0,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4
Metallica - One,73.0,447440,0.0,0.437,0.695,7.0,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3
"Cartoon, Daniel Levi - On & on",73.0,207068,0.0,0.451,0.692,11.0,-4.741,1,0.0398,0.287,0.0,0.115,0.423,174.122,4
Jack Stauber - Buttercup,73.0,208026,0.0,0.705,0.373,7.0,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4
Duran Duran - Hungry like the wolf - 2009 remaster,73.0,220626,0.0,0.691,0.812,0.0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4
Stray Kids - Back door,73.0,189286,0.0,0.82,0.842,7.0,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,4
J-Hope - =,73.0,114477,0.0,0.673,0.75,9.0,-5.831,1,0.0655,0.0155,5.44e-06,0.348,0.708,105.848,4
Leon Bridges - Beyond,73.0,240600,0.0,0.581,0.687,6.0,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,4
Crazy Town - Butterfly,73.0,216733,0.0,0.736,0.811,9.0,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
Metallica - For whom the bell tolls - remastered,73.0,309973,0.0,0.518,0.858,0.0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,4
Sabrina Carpenter - Looking at me,73.0,181120,0.0,0.681,0.798,2.0,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,4
Sir Chloe - Michelle,73.0,214087,0.0,0.352,0.442,4.0,-5.238,1,0.0297,0.0808,2.32e-05,0.109,0.108,115.647,3
Free - All right now,73.0,330643,0.0,0.787,0.472,2.0,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4
Maisie Peters - Not another rockstar,73.0,149053,1.0,0.658,0.815,3.0,-2.141,0,0.14,0.214,1.24e-06,0.126,0.818,91.041,4
John Mayer - Waiting on the world to change,73.0,201173,0.0,0.578,0.756,2.0,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4
"Shaun, Conor Maynard, Sam Feldt - Way back home  - sam feldt edit",73.0,192452,0.0,0.737,0.747,10.0,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943,4
Sublime - What i got,73.0,170906,1.0,0.804,0.696,7.0,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,4
Cnco - Reggaetón lento,73.0,222560,0.0,0.761,0.838,4.0,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,4
Hot Chelle Rae - Tonight tonight,73.0,200466,0.0,0.686,0.783,4.0,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,4
Ub40 - Red red wine,73.0,183733,0.0,0.857,0.468,1.0,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4
"Frankie Valli & The Four Seasons - December, 1963",73.0,197146,0.0,0.737,0.495,1.0,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,4
Neck Deep - Wish you were here,73.0,248253,0.0,0.53,0.496,10.0,-6.318,1,0.0264,0.428,0.0,0.0898,0.535,159.957,3
Traveling Wilburys - End of the line,73.0,209520,0.0,0.578,0.836,2.0,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,4
Mimi Webb - House on fire,73.0,140803,0.0,0.61,0.747,2.0,-4.543,1,0.109,0.0245,0.0,0.106,0.439,150.088,4
Zz Top - Sharp dressed man - 2008 remaster,73.0,258026,0.0,0.601,0.859,5.0,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4
Hinder - Lips of an angel,73.0,261853,0.0,0.476,0.736,2.0,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,4
Wizkid - Bad to me,73.0,176850,0.0,0.859,0.822,10.0,-5.005,0,0.0467,0.07,0.0144,0.101,0.908,110.045,4
Nickelback - Burn it to the ground,73.0,212346,0.0,0.617,0.922,11.0,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4
Lil Peep - Life is beautiful,73.0,207586,1.0,0.533,0.638,10.0,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,4
The Black Keys - Lonely boy,73.0,193653,0.0,0.356,0.872,2.0,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4
Shawn Mendes - If i can't have you,73.0,190800,0.0,0.692,0.809,2.0,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,4
Beabadoobee - Tired,73.0,199514,1.0,0.63,0.418,7.0,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,4
"Iu, Suga - Eight",73.0,167573,0.0,0.676,0.869,1.0,-1.573,1,0.0423,0.115,0.0,0.132,0.594,120.029,4
Tomorrow X Together - Blue hour,73.0,209105,0.0,0.71,0.82,3.0,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,4
Sezairi - It's you,73.0,251440,0.0,0.63,0.456,8.0,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,3
Twisted Sister - I wanna rock,73.0,179760,0.0,0.504,0.911,2.0,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,4
Beach Bunny - Sports,73.0,164165,0.0,0.231,0.877,9.0,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,4
Steppenwolf - Born to be wild,73.0,210373,0.0,0.438,0.71,2.0,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4
Mazie - Dumb dumb - sped up,73.0,102663,0.0,0.71,0.596,9.0,-6.655,0,0.0575,0.132,0.000713,0.212,0.721,148.869,4
Nirvana - Lithium,73.0,257053,0.0,0.678,0.656,7.0,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,4
Charlie Puth - One call away,73.0,194453,0.0,0.667,0.613,1.0,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,4
"The Chainsmokers, Kelsea Ballerini - This feeling",73.0,197946,0.0,0.575,0.571,1.0,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,4
Mxmtoon - Prom dress,73.0,197933,0.0,0.56,0.674,10.0,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,4
Bts - Mikrokosmos,73.0,224225,0.0,0.579,0.858,8.0,-5.212,1,0.114,0.125,0.0,0.0502,0.475,174.043,3
Reo Speedwagon - Can't fight this feeling,73.0,294773,0.0,0.408,0.48,9.0,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,4
Duran Duran - Ordinary world,73.0,340200,0.0,0.472,0.652,1.0,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,4
Stray Kids - Can't stop,73.0,209666,0.0,0.645,0.87,1.0,-3.087,1,0.0465,0.00522,1.12e-06,0.101,0.79,119.973,4
"Roy Orbison - Oh, pretty woman",73.0,178933,0.0,0.619,0.603,9.0,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4
Bronski Beat - Smalltown boy,73.0,302413,0.0,0.685,0.584,5.0,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,4
Deep Purple - Smoke on the water - remastered 2012,73.0,340742,0.0,0.598,0.676,0.0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4
Abba - Waterloo,73.0,168960,0.0,0.445,0.949,2.0,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,4
Xxxtentacion - Ex bitch,73.0,121671,1.0,0.835,0.462,7.0,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4
Bts - Serendipity - full length edition,73.0,276707,0.0,0.422,0.578,8.0,-7.524,1,0.0548,0.443,0.0,0.231,0.227,128.921,4
"Clean Bandit, Mabel, 24Kgoldn - Tick tock",73.0,178373,0.0,0.779,0.705,0.0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,4
Seventeen - Very nice,73.0,192092,0.0,0.746,0.898,3.0,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967,4
My Chemical Romance - I don't love you,73.0,238680,0.0,0.289,0.796,0.0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,4
Journey - Any way you want it,73.0,201693,0.0,0.529,0.932,7.0,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4
Stray Kids - Super board,73.0,185960,0.0,0.751,0.87,4.0,-2.551,0,0.0713,0.00653,0.0,0.077,0.412,103.019,4
"Sheff G, Sleepy Hallow - Weight on me",73.0,157619,1.0,0.801,0.533,3.0,-6.198,0,0.222,0.707,4.28e-05,0.125,0.626,121.959,4
Mad Tsai - Killer queen,73.0,178888,1.0,0.69,0.732,3.0,-5.352,0,0.0497,0.0604,0.00114,0.168,0.636,107.977,4
Bts - Dna,73.0,223122,0.0,0.599,0.775,1.0,-4.018,0,0.0543,0.0217,0.0,0.0678,0.696,129.817,4
Rush - Tom sawyer,73.0,276880,0.0,0.536,0.901,9.0,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4
Blackpink - Lovesick girls,73.0,192765,0.0,0.658,0.732,6.0,-4.762,1,0.0654,0.00513,0.0,0.13,0.409,127.995,4
Nickelback - Far away,73.0,238173,0.0,0.518,0.797,6.0,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4
My Chemical Romance - Famous last words,73.0,299226,0.0,0.467,0.883,2.0,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
Roxette - Listen to your heart,73.0,328093,0.0,0.539,0.583,1.0,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,4
Radiohead - Exit music,73.0,267186,0.0,0.293,0.276,4.0,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4
Ac/Dc - Shoot to thrill,73.0,317426,0.0,0.457,0.904,2.0,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4
Lyn Lapid - In my mind,73.0,162794,0.0,0.668,0.392,2.0,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3
Iu - Lilac,73.0,214253,0.0,0.738,0.89,2.0,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,4
Blink-182 - The rock show,73.0,171600,1.0,0.41,0.959,9.0,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,4
"Chanyeol, Punch - Stay with me",73.0,192441,0.0,0.558,0.526,0.0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,4
The Xx - Intro,73.0,127920,0.0,0.617,0.778,9.0,-8.872,0,0.027,0.459,0.925,0.128,0.152,100.363,4
Marilyn Manson - The beautiful people,73.0,218826,1.0,0.621,0.834,10.0,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4
"Blue Swede, Björn Skifs - Hooked on a feeling",73.0,172866,0.0,0.547,0.82,8.0,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4
"Xxxtentacion, Joey Bada$$ - Infinity  - feat. joey bada$$",74.0,176590,1.0,0.562,0.579,10.0,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,4
"Madism, Mkj, Felix Samuel - Pumped up kicks",74.0,145161,0.0,0.669,0.687,0.0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,4
Paramore - Misery business,74.0,211520,0.0,0.517,0.906,1.0,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4
"Spice, Shaggy, Sean Paul - Go down deh",74.0,154666,0.0,0.817,0.8,2.0,-4.475,1,0.108,0.12,3.9e-05,0.187,0.534,90.016,4
Travis Scott - Astrothunder,74.0,142969,1.0,0.7,0.46,4.0,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,4
Foo Fighters - All my life,74.0,263440,0.0,0.577,0.604,5.0,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4
Halsey - Bad at love,74.0,181279,0.0,0.675,0.751,0.0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4
Three Days Grace - Animal i have become,74.0,231400,0.0,0.553,0.853,8.0,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4
Lynyrd Skynyrd - Simple man,74.0,356626,0.0,0.422,0.752,6.0,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,4
"Master Kg, Nomcebo Zikode - Jerusalema",74.0,342612,0.0,0.88,0.483,1.0,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,4
Fall Out Boy - Immortals,74.0,189386,0.0,0.616,0.868,2.0,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,4
Travis Scott - Antidote,74.0,262693,1.0,0.713,0.526,1.0,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4
"Felix Jaehn, The Stickmen Project, Calum Scott - Rain in ibiza",74.0,141931,0.0,0.654,0.898,7.0,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,4
"Peachy!, Mxmtoon - Falling for u",74.0,124000,0.0,0.719,0.36,6.0,-12.034,1,0.398,0.748,2.18e-06,0.0812,0.409,80.184,4
Sum 41 - Fat lip,74.0,178266,1.0,0.402,0.914,9.0,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4
Sadboyprolific - Dead and cold,74.0,89624,1.0,0.622,0.467,2.0,-9.889,0,0.568,0.872,2.15e-06,0.0931,0.716,87.967,5
Rammstein - Armee der tristen,74.0,205589,0.0,0.447,0.901,2.0,-5.397,1,0.0491,0.000415,0.000103,0.225,0.334,86.01,4
Fine Young Cannibals - She drives me crazy,74.0,215773,0.0,0.799,0.687,2.0,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4
The Strokes - Last nite,74.0,193506,0.0,0.624,0.91,0.0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4
La Oreja De Van Gogh - La playa,74.0,247693,0.0,0.589,0.552,9.0,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535,4
Eric Prydz - Call on me - radio mix,74.0,171360,0.0,0.597,0.837,10.0,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,4
"Sleepy Hallow, Alborosie - 2 mins of pain",74.0,136695,1.0,0.886,0.434,11.0,-12.106,0,0.403,0.101,1.22e-06,0.297,0.785,147.995,4
Johnny Cash - Hurt,74.0,216533,0.0,0.534,0.392,9.0,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4
Simple Minds - Don't you  - remastered 2001,74.0,260773,0.0,0.666,0.788,2.0,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,4
The Supremes - You can't hurry love,74.0,167933,0.0,0.63,0.711,10.0,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,4
Josh A - Pain,74.0,188041,1.0,0.789,0.509,6.0,-8.629,0,0.277,0.525,7.55e-06,0.0936,0.61,75.009,4
Lady A - Need you now,74.0,236440,0.0,0.581,0.717,4.0,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,4
"Melendi, Ha*Ash - Destino o casualidad",74.0,258504,0.0,0.557,0.525,2.0,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,4
Afroman - Crazy rap,74.0,328666,1.0,0.927,0.367,9.0,-7.797,1,0.382,0.325,0.0,0.132,0.576,99.053,4
Pearl Jam - Black,74.0,342653,0.0,0.36,0.684,4.0,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4
Gabby Barrett - The good ones,74.0,215140,0.0,0.519,0.552,2.0,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,4
347Aidan - Dancing in my room,74.0,180138,1.0,0.98,0.413,8.0,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,4
"Eric Carmen - Hungry eyes - from ""dirty dancing"" soundtrack",74.0,251066,0.0,0.712,0.549,5.0,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,4
Gabby Barrett - I hope,74.0,210772,0.0,0.466,0.536,6.0,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,4
Wham! - Last christmas,74.0,262960,0.0,0.735,0.478,2.0,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,4
Gerry Rafferty - Right down the line,74.0,267773,0.0,0.783,0.322,0.0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4
"Robin Schulz, Dennis Lloyd - Young right now",74.0,186140,0.0,0.539,0.708,5.0,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,4
"Fetty Wap, Remy Boyz - 679",74.0,196693,1.0,0.618,0.717,7.0,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,4
Scorpions - Still loving you,74.0,403453,0.0,0.282,0.605,6.0,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,4
Bee Gees - How deep is your love,74.0,245200,0.0,0.633,0.357,5.0,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,4
Nirvana - About a girl,74.0,166640,0.0,0.409,0.932,11.0,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4
Bob Seger - Old time rock & roll,74.0,194146,0.0,0.714,0.937,6.0,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4
"Oliver Heldens, Nile Rodgers, House Gospel Choir - I was made for lovin' you",74.0,157205,0.0,0.686,0.892,10.0,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4
Hans Zimmer - Cornfield chase,74.0,126959,0.0,0.18,0.226,9.0,-16.457,0,0.042,0.951,0.982,0.0998,0.048,94.079,4
"Bee Gees - How deep is your love - from ""saturday night fever"" soundtrack",74.0,241093,0.0,0.594,0.5,5.0,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,4
The J. Geils Band - Centerfold,74.0,216533,0.0,0.653,0.677,0.0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,4
Olivia Newton-John - Hopelessly devoted to you - from “grease”,74.0,185360,0.0,0.59,0.338,11.0,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,3
Yellowcard - Ocean avenue,74.0,198266,0.0,0.486,0.904,6.0,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4
Jack Harlow - Tyler herro,74.0,156578,1.0,0.792,0.793,5.0,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4
"Bonnie Tyler - Holding out for a hero - from ""footloose"" soundtrack",74.0,348333,0.0,0.616,0.685,9.0,-15.289,0,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,4
Fetty Wap - Trap queen,74.0,222093,1.0,0.746,0.873,7.0,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4
Stromae - Papaoutai,74.0,232146,0.0,0.734,0.809,10.0,-7.264,0,0.0839,0.0266,0.0,0.0642,0.254,116.024,4
The Smiths - Back to the old house - 2011 remaster,74.0,186626,0.0,0.626,0.488,2.0,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
Three Days Grace - I hate everything about you,74.0,231480,0.0,0.498,0.83,6.0,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4
Marina - Primadonna,74.0,221075,0.0,0.66,0.689,4.0,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,4
Ninho - Jefe,74.0,177705,1.0,0.648,0.599,7.0,-8.611,0,0.0799,0.474,6.81e-06,0.121,0.213,120.985,4
The Neighbourhood - Cry baby,74.0,235160,0.0,0.581,0.656,4.0,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4
Ricky Martin - Livin' la vida loca,74.0,243160,0.0,0.425,0.954,1.0,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,4
Billie Eilish - Male fantasy,74.0,194886,0.0,0.687,0.288,2.0,-10.415,1,0.045,0.863,0.0,0.0986,0.308,110.927,4
Red Hot Chili Peppers - Dark necessities,74.0,302000,0.0,0.7,0.742,5.0,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4
Stayc - Beautiful monster,74.0,180000,0.0,0.594,0.647,6.0,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,4
Abba - Take a chance on me,74.0,243933,0.0,0.684,0.675,11.0,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,4
"J Balvin, Ed Sheeran - Sigue",74.0,159386,1.0,0.889,0.641,7.0,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,4
"Bazzi, Camila Cabello - Beautiful",74.0,180000,0.0,0.638,0.717,2.0,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,4
Limp Bizkit - Behind blue eyes,74.0,269973,0.0,0.595,0.489,7.0,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,4
"Jack Ü, Skrillex, Diplo, Justin Bieber - Where are ü now",74.0,250285,0.0,0.432,0.781,4.0,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4
Limp Bizkit - Take a look around,74.0,321040,0.0,0.425,0.852,11.0,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4
Breaking Benjamin - The diary of jane - single version,74.0,200546,0.0,0.392,0.964,10.0,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,4
Soolking - Suavemente,74.0,159357,0.0,0.865,0.682,7.0,-4.563,0,0.0548,0.284,0.00445,0.0422,0.508,140.052,4
Melanie Martinez - Dollhouse,74.0,231853,0.0,0.725,0.708,5.0,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,4
"Justin Quiles, Robin Schulz - Aeiou",74.0,161880,0.0,0.689,0.856,5.0,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4
"Daddy Yankee, Pitbull - Hot",74.0,154493,1.0,0.898,0.677,11.0,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,4
Christian Leave - Please notice,74.0,116666,0.0,0.55,0.271,2.0,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4
Girl In Red - October passed me by,74.0,165746,0.0,0.445,0.367,0.0,-13.086,1,0.0452,0.761,0.075,0.0987,0.202,155.675,4
"Nicky Jam, Enrique Iglesias - El perdón",74.0,205906,0.0,0.628,0.69,8.0,-5.83,1,0.0511,0.443,0.0,0.113,0.66,179.908,4
"Jonas Blue, William Singe - Mama",74.0,184133,0.0,0.738,0.794,11.0,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,4
Charlie Puth - Smells like me,74.0,204079,0.0,0.602,0.565,11.0,-6.498,1,0.0498,0.329,0.0,0.0622,0.609,208.038,4
Why Don'T We - 8 letters,74.0,190026,0.0,0.607,0.478,1.0,-5.702,0,0.031,0.649,0.0,0.0928,0.255,88.979,4
